17
801 868
596 609 -86
11 136 300
916 457 895
920 478 -836
89 628 537
848 230 -517
252 745 -48
156 904 417
472 364 -980
360 465 -76
283 769 975
310 171 292
136 387 87
479 62 -28
747 745 394
580 441 670
256 390 -505
597 724 -625
818 723 792
717 641 -496
327 607 632
120 635 -867
226 866 -491
94 273 375
774 715 883
331 567 -201
392 718 268
571 740 -583
803 190 860
3 343 -852
682 478 450
721 146 -933
2 540 624
83 381 963
291 525 884
436 425 561
810 485 -327
727 522 -348
461 157 -922
418 200 -944
280 578 994
492 450 821
384 580 -432
623 256 324
205 567 84
631 375 -170
310 75 -478
42 458 977
819 395 285
258 815 561
405 466 -565
302 630 670
771 19 884
907 162 -696
683 781 -671
767 442 466
519 529 -491
744 348 897
237 439 -771
182 612 -150
119 81 16
687 665 -552
214 808 -886
57 706 310
632 696 -646
874 442 -753
911 720 623
178 70 -155
457 33 -104
129 223 787
40 508 69
127 325 400
772 177 -681
161 721 -746
761 533 -424
5 751 -203
120 18 968
827 744 -697
254 656 -588
833 326 544
125 650 455
358 842 -271
393 97 185
534 67 -297
685 562 264
99 36 545
404 641 758
530 242 953
547 482 -603
557 675 949
140 916 995
576 899 960
798 679 146
678 420 -507
524 342 362
493 639 793
537 663 167
622 2 -442
659 250 79
165 413 327
500 620 175
532 888 621
236 834 198
660 172 -535
742 896 220
104 212 -353
95 127 296
622 835 -145
363 79 -333
878 647 -807
855 285 40
443 186 -906
620 195 -782
59 566 -746
179 561 -725
169 557 262
181 833 695
177 34 -175
828 429 960
690 50 78
13 897 897
255 464 -414
713 809 897
747 591 62
266 176 -638
785 778 69
424 885 -281
99 472 -110
182 252 548
500 567 -102
39 535 909
68 723 -140
620 462 -218
376 591 -974
68 810 865
670 260 -796
310 452 -756
236 917 -882
857 185 520
260 227 305
831 689 29
687 886 979
717 152 -772
325 807 -655
841 793 897
477 205 542
894 316 -65
458 905 329
740 171 607
259 173 -457
389 891 927
414 204 68
396 46 47
348 480 606
199 561 839
590 828 414
531 194 152
830 909 591
357 313 773
869 614 -305
493 389 817
454 655 623
884 197 -123
445 437 869
139 524 199
258 328 -221
520 533 -167
756 755 -62
715 351 302
371 607 351
498 566 601
103 515 -725
478 284 101
838 881 903
445 371 251
616 186 454
148 46 268
458 537 370
329 146 628
843 888 -730
338 274 -85
298 623 250
352 774 -387
559 911 -8
914 612 -591
904 231 649
559 694 863
668 522 -159
688 178 -948
559 123 527
25 463 -949
738 500 550
78 364 -847
501 605 -813
362 172 301
627 27 530
896 761 617
903 149 -999
199 205 766
849 910 43
17 275 458
408 567 185
842 797 760
196 421 -903
564 352 429
805 678 643
700 98 -212
60 217 -320
715 887 -411
239 32 -753
670 248 -912
524 563 722
750 670 332
435 24 41
184 63 769
53 62 -464
101 70 743
320 218 191
421 510 -396
369 731 460
104 913 694
379 195 -369
479 838 -785
296 526 941
668 911 261
191 713 -969
149 788 1000
97 419 -586
806 626 -849
173 443 565
411 237 -402
223 539 -897
547 671 138
189 217 -467
193 700 25
246 724 -288
54 177 689
695 632 397
922 360 -854
789 363 196
131 594 952
583 530 209
705 495 405
893 193 37
873 268 933
49 470 -546
168 632 303
189 639 -147
794 843 -467
319 791 985
178 166 -143
576 682 -75
799 727 458
167 74 -684
225 346 297
379 828 723
233 602 950
817 631 -569
556 61 -582
746 749 -526
519 424 -53
230 185 -465
68 525 -637
604 461 -247
38 217 -217
337 332 310
58 924 615
21 529 -27
281 634 742
308 599 222
831 698 -431
332 353 -910
381 185 -783
60 215 -45
20 66 825
669 574 -38
107 839 498
458 615 32
44 366 -923
93 293 -277
23 524 -441
719 550 -553
677 427 -544
848 32 -70
400 176 -818
274 688 94
388 517 -815
618 834 981
528 194 370
624 235 -856
831 312 308
280 46 -383
532 104 628
732 568 -261
483 863 393
792 573 -569
413 169 -905
136 210 -42
187 39 113
124 770 -25
297 351 -886
271 761 -154
566 375 -954
143 566 427
844 242 810
195 467 -492
863 725 -900
299 690 476
826 93 527
445 876 -11
917 782 900
563 604 960
55 775 296
712 39 -391
586 823 -26
240 177 360
26 104 -807
753 117 431
765 550 -847
295 219 -165
83 617 -412
673 255 -183
848 317 -363
722 649 539
304 192 567
220 511 997
21 457 771
631 601 -138
18 186 -59
688 219 -697
436 329 -921
688 315 -856
621 555 323
334 189 633
721 106 -690
899 653 -754
784 211 404
810 188 -1000
540 98 -315
43 623 888
743 887 141
724 554 -328
38 39 -192
547 657 -395
171 348 -516
767 825 -864
729 659 790
447 139 173
864 820 476
142 579 -820
286 296 -422
479 302 146
391 291 -254
174 429 -552
67 2 -362
909 427 392
675 572 -194
123 148 -341
171 238 -968
875 595 -701
89 574 157
324 250 -996
902 750 174
404 621 892
763 583 102
784 376 733
896 452 507
615 727 654
653 266 -894
918 481 -613
226 591 -741
909 425 270
236 174 -345
301 745 28
367 426 398
660 369 227
912 219 30
98 911 774
727 464 538
654 48 -557
872 450 47
484 272 274
318 178 101
582 575 362
241 558 -949
193 496 492
856 547 -602
841 859 450
356 330 692
131 484 -669
181 37 -177
535 503 851
230 594 942
693 718 967
151 83 219
78 573 -976
657 757 377
295 360 -129
360 761 -630
537 289 344
74 741 -254
684 257 -613
512 385 -457
423 378 -414
77 253 243
699 920 172
764 46 -800
530 372 329
149 420 -462
76 176 -244
836 452 -98
460 13 614
887 145 310
859 534 90
510 341 771
269 73 885
192 368 153
94 51 -740
571 641 826
168 341 870
249 105 238
697 560 -938
675 652 166
300 857 341
808 813 -460
334 46 -781
16 453 -171
553 547 -863
231 827 640
340 275 867
625 724 -401
400 324 541
45 838 -59
54 281 527
589 713 306
670 381 240
298 194 130
681 508 -15
305 864 -948
289 57 -566
574 503 -787
535 417 -838
119 23 252
921 170 551
232 184 -262
775 552 947
444 7 148
860 363 -382
140 294 981
37 545 150
583 632 62
35 28 484
428 376 309
147 125 22
320 46 -880
128 92 -863
873 294 166
563 800 -681
868 508 130
383 897 15
88 52 -811
130 143 778
502 251 -608
148 660 -265
262 260 -258
146 343 -235
176 342 229
310 657 593
97 251 -403
475 773 91
230 248 982
544 355 -976
553 762 -980
291 298 929
5 263 -634
323 904 -840
542 154 361
391 416 544
315 550 -782
755 415 -122
627 792 -161
279 630 548
334 426 -227
784 873 -671
687 487 -998
460 78 103
737 384 647
859 851 -350
72 516 -959
21 669 208
220 251 -906
869 401 26
200 347 825
554 342 871
216 387 -298
916 727 587
823 309 167
826 206 907
78 121 -341
481 560 288
296 560 -681
413 643 672
380 646 -481
907 310 -247
540 81 800
431 700 690
368 617 294
713 238 346
532 339 898
815 595 140
495 466 -975
441 381 209
141 676 123
728 924 -717
109 90 306
383 86 -689
903 403 895
183 902 -1000
365 146 -180
638 338 136
5 243 -723
134 7 0
47 157 222
483 409 717
753 743 84
391 266 -189
396 42 268
803 150 -746
465 905 -818
377 799 22
91 542 -538
670 562 -755
202 293 781
36 366 -310
617 107 196
138 772 485
484 301 314
415 351 -455
288 633 -233
871 314 -973
468 884 -361
248 620 683
831 642 795
725 852 809
896 665 -766
866 709 -424
696 153 -305
113 678 48
461 122 -959
218 556 -662
331 664 -873
276 615 37
11 546 399
578 881 882
330 864 -261
409 811 -948
67 34 698
295 74 -910
229 52 866
196 753 901
218 466 -789
889 870 -775
857 560 -929
517 453 531
739 120 -670
67 356 -877
114 18 552
117 488 -268
855 841 361
93 96 993
568 27 -947
532 559 192
206 823 460
126 751 563
493 322 -838
771 84 838
128 133 -11
902 917 -116
756 239 475
686 41 571
725 609 668
185 22 -929
203 100 721
31 19 33
240 505 -78
311 444 -366
743 424 -745
154 420 15
75 535 209
656 331 -968
352 569 -696
359 417 61
789 147 -364
577 87 -635
421 523 -737
822 107 740
628 755 -74
556 48 -92
399 89 -866
886 923 -833
870 107 -269
683 102 561
558 719 -648
151 326 -652
3 243 468
128 566 478
737 289 147
282 526 591
36 575 -639
912 585 769
43 826 102
713 901 437
347 77 -588
296 507 860
184 494 437
259 402 -307
432 650 599
89 409 -124
265 696 -992
276 615 -430
874 162 340
371 921 -446
461 727 -405
619 691 63
499 359 168
858 506 -832
766 367 946
332 130 726
860 382 -62
346 94 -714
530 864 -475
776 345 718
772 243 379
832 239 -14
543 600 -911
439 23 935
71 263 968
82 775 -619
692 105 -628
278 409 613
674 71 564
360 847 -641
704 214 293
681 508 -579
464 463 592
306 919 -694
807 10 -90
543 852 -953
179 603 189
697 392 390
507 407 -386
604 222 -625
6 814 677
892 411 964
780 12 783
28 19 368
213 558 -300
521 667 481
375 915 837
834 492 124
640 485 -118
16 59 681
158 454 -924
698 490 295
732 638 704
736 495 572
20 163 -457
556 558 -811
603 841 -860
650 696 -865
61 815 -547
142 884 117
723 718 -647
4 437 613
218 395 -444
713 167 -231
545 186 855
530 70 -335
640 191 779
417 172 363
110 206 -430
140 45 -576
630 107 103
831 890 112
314 486 755
542 698 150
897 861 -509
309 186 679
964 985
832 447 255
281 404 289
437 316 142
87 206 -386
720 682 91
530 551 761
727 718 -870
918 900 974
707 109 -196
535 756 -890
445 224 -357
569 374 -560
648 798 133
596 961 158
11 848 986
406 846 426
118 151 -373
88 790 507
472 211 202
813 717 695
34 67 273
430 790 -236
651 159 -773
653 161 -815
407 201 288
916 35 471
14 423 338
126 461 723
272 778 789
484 7 105
329 859 469
557 480 -578
581 105 625
477 322 838
25 648 114
175 862 -207
686 150 -406
266 860 121
81 621 -782
211 52 -704
111 672 -185
274 648 -133
903 668 -737
734 177 948
892 487 7
133 517 138
400 99 -311
418 909 3
525 333 -94
483 891 212
290 338 -522
231 95 582
634 906 337
41 830 79
110 857 965
39 853 -150
791 865 -519
355 410 -136
54 589 582
127 11 298
737 117 24
42 702 155
511 267 -626
646 667 705
577 284 715
55 198 -98
948 252 -491
528 153 -199
354 944 333
835 334 121
933 368 280
870 440 -716
353 157 153
28 857 -297
251 72 -879
884 738 275
299 260 536
736 902 -586
311 840 -202
19 125 -569
554 148 -174
389 903 5
463 789 654
634 795 868
668 611 -571
44 483 -804
856 103 -650
35 704 -265
667 613 858
666 166 759
386 891 459
219 281 514
882 670 667
215 292 -899
475 562 51
944 435 842
617 98 -868
269 649 735
959 414 338
797 909 526
367 597 -572
40 962 -845
670 608 417
108 55 845
264 496 897
393 4 867
729 120 -640
767 752 -203
728 884 635
43 170 -796
33 815 -146
250 608 481
380 949 682
800 942 -884
549 84 757
42 777 347
317 739 -552
814 963 -54
773 38 -559
959 39 -740
686 100 135
455 171 288
130 786 663
837 474 -810
456 840 -481
642 1 597
520 14 -273
499 333 51
38 221 -943
112 119 -99
727 300 -442
542 327 -503
303 416 -241
490 537 -820
220 538 -372
913 369 -455
106 877 -732
334 808 -379
302 347 -126
594 749 323
516 691 78
922 576 -307
765 828 278
109 861 346
426 51 -647
436 801 691
838 765 -20
282 738 533
256 818 -383
340 6 270
650 830 97
726 333 987
860 945 -873
353 310 -130
579 245 516
768 247 587
768 477 184
888 943 -595
369 347 -923
296 954 -586
681 157 283
279 363 648
726 376 597
649 600 241
45 853 -389
156 103 -611
850 190 -148
218 424 -505
389 888 449
819 462 46
403 957 -273
921 952 -217
262 495 836
853 947 678
240 285 -920
117 23 -852
425 495 -240
753 707 723
379 939 90
857 356 -881
803 209 916
420 734 -856
567 639 -610
441 54 -27
909 812 639
483 448 133
880 52 583
463 394 -107
70 469 -811
574 95 766
336 937 -336
191 481 -672
372 176 217
142 863 499
918 704 751
378 767 241
560 157 751
882 212 -775
92 898 -886
425 335 -49
933 656 298
279 45 -617
856 574 -830
514 434 -51
906 870 -798
265 505 -83
591 239 882
955 416 554
142 761 218
777 302 963
636 519 431
673 95 47
762 885 313
936 347 -984
955 577 -691
233 727 804
20 924 745
245 26 600
448 824 -818
777 227 -446
199 194 -849
870 536 851
642 60 -104
224 960 839
456 539 -202
232 591 20
456 917 668
180 472 806
613 287 480
47 356 -68
933 750 72
262 937 -120
753 408 -17
924 806 -784
517 855 -934
192 194 192
207 947 949
872 945 567
767 401 -819
684 64 583
567 605 150
327 721 -191
132 291 -425
388 911 789
98 725 -644
616 365 -290
637 299 193
633 353 -172
787 927 641
25 502 -708
85 121 38
652 474 499
558 195 245
320 219 -768
348 920 371
860 242 18
436 751 -455
521 61 130
155 350 240
200 155 631
214 766 -125
52 597 311
696 26 -939
537 291 316
727 273 -963
565 222 21
874 141 737
622 38 -260
919 152 241
909 354 -977
156 811 268
546 133 -846
876 380 898
326 482 730
732 664 -239
208 739 -377
134 208 494
226 689 -480
503 730 35
214 496 118
701 29 256
440 365 -991
797 176 -980
379 712 361
352 459 839
273 617 77
463 688 -409
542 590 -655
262 912 -438
250 696 425
357 517 659
716 333 969
77 340 154
511 204 429
507 661 -264
286 75 617
786 949 -388
762 72 -951
721 195 -628
558 769 906
715 709 661
318 322 883
217 881 -261
328 15 -520
951 12 948
812 123 -380
132 343 -101
870 339 -874
312 861 585
436 389 -431
491 515 -271
1 910 891
84 682 347
19 408 -969
153 494 458
68 103 169
414 950 -310
760 127 -738
637 198 -793
117 811 -987
476 464 -738
756 873 365
757 94 657
795 209 253
489 743 124
488 324 871
825 584 791
850 915 -50
913 230 -494
592 347 248
746 728 860
694 651 506
619 139 -32
700 500 -280
246 933 -541
371 738 678
127 502 688
72 610 -749
842 407 814
196 9 -615
453 243 354
670 900 493
254 544 546
103 770 -456
21 717 643
517 760 -194
44 575 846
650 179 -491
583 519 945
640 420 -461
679 819 201
143 627 526
174 938 -139
176 650 280
735 301 215
155 172 741
769 334 -964
98 364 -50
729 307 751
569 852 -990
522 42 -199
898 372 -171
472 854 -241
138 190 -87
366 513 308
427 389 694
240 216 314
151 191 -474
831 246 318
898 70 767
527 936 401
75 389 -17
586 902 -540
52 622 -149
490 304 -555
528 224 41
694 438 -146
776 366 350
431 598 744
285 658 35
518 334 606
401 272 -978
10 113 271
438 817 -876
647 305 -210
706 400 -388
823 928 -684
749 828 -863
142 576 865
55 371 137
505 592 761
11 725 -404
474 626 6
820 577 -824
904 793 256
501 305 877
116 447 190
31 153 -688
224 766 263
313 178 -674
562 448 -40
660 583 286
523 512 -245
294 964 -644
148 206 474
871 318 836
693 158 -475
394 836 -554
909 178 -206
396 342 -755
688 386 -217
226 264 -809
42 832 410
874 502 531
905 322 739
193 415 779
187 948 -589
888 768 -999
523 918 -242
321 666 224
879 670 -931
56 141 946
334 620 665
18 361 378
40 228 592
515 786 477
711 672 583
568 456 -89
516 332 -416
664 407 472
750 621 -501
623 534 523
800 911 -633
238 335 692
142 840 230
682 663 -762
244 197 -524
950 350 89
68 790 678
116 563 200
497 310 367
534 244 551
719 133 334
919 582 -478
830 745 55
778 682 -161
196 915 -995
914 7 -54
438 159 611
164 269 -92
256 79 -946
339 864 -438
879 659 -116
591 288 -720
81 106 178
791 720 844
533 684 -580
55 822 687
486 756 -223
408 731 -661
355 298 -908
396 769 -492
74 124 -650
243 227 599
779 21 -442
806 792 122
506 661 567
501 433 -705
371 35 151
773 105 -177
304 349 171
9 946 189
378 653 250
359 920 -797
226 639 65
625 771 -465
156 939 -830
827 187 3
432 27 917
682 441 -960
178 76 -894
740 692 441
698 298 -833
23 865 -629
431 689 -858
580 789 -189
211 846 49
404 409 -882
461 155 554
325 375 -929
510 27 -282
339 384 882
28 212 -355
66 700 999
935 150 -974
553 781 -782
917 483 549
798 832 897
354 298 45
352 474 627
561 312 744
415 691 -336
171 732 30
246 952 -594
234 117 122
374 491 -124
444 799 295
474 948 -765
141 390 874
498 48 -294
344 58 453
159 839 -784
707 40 128
41 827 360
667 799 360
809 941 73
919 873 -415
115 354 -741
4 113 -429
608 653 488
599 885 909
635 954 -36
381 355 -489
326 250 94
268 940 -905
218 857 -879
103 600 802
803 672 -147
254 38 455
886 446 230
364 440 -929
152 290 -201
119 390 529
694 210 -521
853 226 920
657 211 513
436 8 -828
210 174 -572
448 642 784
793 268 859
352 274 218
235 730 -584
370 128 -804
148 32 235
655 77 547
145 882 703
394 248 -216
802 293 -586
477 797 -318
344 317 -553
729 721 787
82 365 -789
477 415 -65
355 801 848
454 834 -318
415 452 252
960 753 -441
68 223 46
475 599 -410
858 14 558
274 911 272
90 153 297
842 464 108
947 650 -807
806 444 943
195 392 -167
279 671 190
574 747 -578
270 531 -700
717 819 749
882 859 -172
214 631 -638
464 556 -409
493 827 377
589 519 806
761 554 -891
129 429 321
950 51 93
535 823 -757
369 231 91
487 534 701
206 167 -159
880 439 114
400 213 703
63 318 681
645 369 369
302 571 669
12 46 -287
481 359 -404
416 358 275
32 586 720
927 61 -22
957 642 -485
270 611 389
614 639 -58
672 614 980
466 785 475
918 469 368
60 581 896
771 339 759
305 914 -980
927 707 561
333 256 -291
437 27 -130
651 15 -215
379 690 955
767 193 864
553 710 -412
79 353 -457
421 698 -729
119 451 335
243 482 562
263 885 -736
199 771 -120
76 392 531
848 541 780
76 150 -897
806 537 -634
185 540 246
21 83 747
848 951 -696
172 268 239
581 594 -455
716 96 578
108 299 -58
945 571 168
344 310 -465
46 190 970
898 522 -736
517 727 18
26 373 -549
415 235 829
499 472 -426
829 832 -78
2 796 194
22 96 136
469 619 -205
115 622 353
785 922 70
152 103 747
296 819 -27
229 380 995
445 622 -404
124 393 -203
287 8 724
224 270 186
950 175 -503
720 422 -305
869 912 465
742 89 -278
350 890 -741
589 682 519
218 417 -345
717 555 -36
22 15 -446
618 469 832
263 926 -14
284 907 426
538 805 -671
576 959 553
633 860 -792
477 203 622
684 380 -929
9 125 -134
945 364 933
813 438 -793
72 155 -738
846 382 -778
834 524 -701
25 733 -860
52 633 -837
622 825 303
534 64 -603
501 874 -817
639 109 678
824 49 920
213 297 210
663 515 507
119 650 491
288 752 -596
584 592 429
499 165 -751
683 626 -636
636 222 -563
776 703 15
687 714 278
722 92 14
962 603 -142
40 335 330
756 489 -910
410 243 256
175 863 -678
138 604 -781
591 342 -243
927 195 227
886 134 559
302 949 -461
810 178 234
622 619 -625
941 670 -690
157 419 -568
911 207 -184
714 907 -28
572 947 -303
173 445 -687
67 389 -66
167 434 688
704 29 993
365 217 -695
603 130 523
91 816 -670
521 453 355
493 180 2
806 936 -790
707 507 320
150 362 -960
143 128 -809
412 607 408
91 239 843
481 122 717
72 507 110
679 945 -878
766 807 -348
290 963 -693
842 677 460
166 592 -36
264 109 -872
877 584 149
150 920 -661
30 129 -947
315 551 677
532 497 471
70 215 382
380 789 88
423 368 841
618 197 235
131 899 -500
743 145 -544
394 196 449
119 9 -988
212 756 773
419 336 -353
446 616 463
715 365 307
531 267 -898
671 721 6
960 731 -716
795 571 588
807 406 510
671 548 -883
823 475 -841
417 531 -160
235 735 -656
244 124 411
90 401 533
208 567 -565
248 725 122
646 861 693
105 183 -603
341 726 -536
760 334 523
900 672 -765
134 942 -79
934 718 -310
675 950 897
175 288 -518
844 695 -193
861 659 -105
256 422 -786
202 819 -43
393 398 372
296 703 337
923 157 -418
961 928 554
701 783 -687
61 503 934
296 651 700
228 771 -899
132 65 660
849 444 -804
614 6 179
613 74 689
906 539 -771
817 143 -212
100 386 -741
190 846 -350
323 535 -764
149 202 -662
323 732 241
631 247 493
930 121 -3
547 240 985
658 449 398
503 499 538
742 294 -97
259 39 994
218 411 127
622 458 786
856 641 136
320 206 474
504 929 335
554 698 -752
448 769 666
906 366 951
101 217 698
759 125 481
742 950 311
290 526 -587
702 358 279
900 355 -498
119 755 946
231 424 434
299 464 -712
329 522 -305
704 905 -162
497 12 -669
66 29 -47
309 73 -928
62 862 -80
9 789 -239
465 249 677
706 407 -860
447 84 851
315 44 404
149 232 -475
476 123 340
22 866 -649
893 591 -648
318 73 -561
4 183 -946
182 531 -197
789 91 650
577 679 -701
715 610 485
589 280 -368
617 350 -664
821 916 457
892 353 577
262 963 984
368 530 -922
20 436 -374
808 301 -913
1 685 -252
945 283 923
580 68 -448
619 820 -847
258 39 -260
835 657 714
188 648 242
797 415 -377
707 200 533
569 842 -20
545 197 -787
413 394 -9
261 132 627
119 111 444
65 468 -150
687 314 -651
327 911 545
